qid, Subject,Year, section, Question,Option A,Option B,Option C,Option D,Correct,Explanation,Image, passage
41,ትግርኛ,2016,መምርሒ 5,"መምርሒ 5፦ ካብ ተራ ቁፅሪ 41-48 ዘለዉ ሕቶታት ኣብ ፅሕፈት ዘተኮሩ እዮም። ንሕድሕድ ሕቶ ካብ ዝቐረቡ መማረፅታት ነቲ ትኽክል መልሲ ዝሓዘ ፊደል ብምምራፅ ኣብ መልሲ መውሃቢ ወረቐት ኣፀልም/ሚ።

ፈላማይ ተግባር ከይዲ ፅሕፈት ኣየናይ እዩ?",ትልሚ ምሕንፃፅ,ሓሳብ ምእካብ,ረቂቕ ምፅሓፍ,ርእሲ ምምራፅ,D,,
42,ትግርኛ,2016,መምርሒ 5,ካብዞም ዝስዕቡ ቃላት ብግቡእ ኣፀሓሕፋ ቋንቋ ትግርኛ ዘይተፃሓፈ ቃል ኣየናይ እዩ?,ሕርየት,ፅፈት,መሬት,ሕውየት,C,,
43,ትግርኛ,2016,መምርሒ 5,"""ህፃናት ንድኽዳኸ ዝቓልዑ ዘለዉ ዝተመጣጠነ ምግቢ ስለዘይረኸቡ እዮም።"" ኣብዚ ሙሉእ ሓሳብ ውፂኢት እንታይ እዩ?",ህፃናት ንድኽዳኸ ምቕላዕ,ዝተመጣጠነ ምግቢ ዘይምርካብ,ዝተመጣጠነ ምግቢ ምርካብ,ህፃናት ከይድኽድኹ ምጥንቓቕ,A,,
44,ትግርኛ,2016,መምርሒ 5,"ዝስዕብ ፅሑፍ ነየናይ ዓይነት መይላ መማዕበሊ ዓንቀፅ ኣብነት ክኸውን ይኸእል?

""ገነት ሓፃር ኮይና ንማዕዶ ዝበርቕ ቅይሓ ሪኢኻ ሕዋስ ፈረንጂ እያ ትመስል። ኣዒንታ ፈጠጠጥ እንትብላ ንድሕሪት እውን ትሪኢ ዘላ የምስላ። ገፃ ክብብ ኢሉ ፀቢብ ብምዃኑ ኣዒንታ ቦታ ፀቢቡወን ልዕል ክብላ ዝተገደዳ መሲለን ፈሪየን ይረኣያ።“",ሓባሪ ,ገላፂ, ኣመዛዛኒ,ዘንታዊ,B,,
45,ትግርኛ,2016,መምርሒ 5,ካብዞም ዝስዕቡ ሙሉእ ሓሳባት ወድዓዊ ሓቂ ዝኾነ ኣየናይ እዩ?,ኣነ ቀይሕ ሕብሪ ክዳን ኣይፈቱን።,ምግቢ መሰረታዊ ድሌት ደቂ ሰባት እዩ።,እንድሕር ጠንኪርካ ዘይትምሃር፣ ናብ ማሕረስካ ተመለስ።,ጨና ኣዳም ፈውሲ ቁርፀት ከብዲ እዩ።,B,,
46,ትግርኛ,2016,መምርሒ 5,ሓደ ዝበዓል ቤቶምን ዓርሶም ዝኻኣሉን ሙሉእ ሓሳባት ንምፍላይ እንጥቀመሉ ስርዓተ ነጥቢ ኣየናይ እዩ?,ነፀላ ሰረዝ,ትእምርተ ኣንክሮ,ድርብ ሰረዝ,ክልተ ነጥቢ,C,,
47,ትግርኛ,2016,መምርሒ 5,"እዚ ዝስዕብ ፅሑፍ ነየናይ ዓይነት መይላ መማዕበሊ ዓንቀፅ ኣብነት ክኸውን ይኸእል?

""ሜጀር ጀነራል ሓየሎም ኣብ ወርሒ ነሓሰ 1948 ዓ.ም ካብ ኣብኡ ደጃዝማች ኣርኣያ ገ/እግዚኣብሄርን ካብ ኣዲኡ ወ/ሮ ሮማን ኣየነውን ንስድርኡ ሻምናይ ውላድ ኮይኑ ተወሊዱ።""",ዘንታዊ,ገላፂ, ኣመዛዛኒ,ሓባሪ,A,,
48,ትግርኛ,2016,መምርሒ 5,ብመዝገበ ቃላዊ ፊደላት ቋንቋ ትግርኛ ቅደም ሰዓብ ሓልዮም ዝተፃሓፉ ቃላት ዝሓዘ ኣየናይ እዩ?,ሓጎስ፣ ለተብርሃን፣ ስዒድ፣ ሸዊት፣ ቀለም,ለተብርሃን፣ ስዒድ፣ ሓጎስ፣ ሸዊት፣ ቀለም,ለተብርሃን፣ ሓጎስ፣ ሽዊት፣ ስዒድ፣ ቀለም,ለተብርሃን፣ ሓጎስ፣ ስዒድ፣ ሸዊት፣ ቀለም,D,,
49,ትግርኛ,2016,መምርሒ 6,"መምርሒ 6፦ ካብ ተራ ቁፅሪ 49-55 ዘለዉ ሕቶታት ኣብ ስነ ፅሑፍ ዘተኮሩ እዮም። ንሕድሕድ ሕቶ ካብ ዝቐረቡ መማረፅታት ነቲ ትኽክል መልሲ ዝሓዘ ፊደል ብምምራፅ ኣብ መልሲ መውሃቢ ወረቐት ኣፀልም/ሚ።

“በትረይ ሃቡኒ፣ _____” ነዚ ጅሙር ምስላ ከማልእ ዝኽእል ሓረግ ኣየናይ እዩ?",ዘሳድዶ ኣለኒ,ዘሕምቆ ኣለኒ,ዝኸዶ ኣለኒ,ደው በዚሑኒ,B,,
50,ትግርኛ,2016,መምርሒ 6,“ኣብ _____፣ ኣይትዛረብ ክፉእ” ነዚ ጅሙር ምስላ ከማልእ ዝኸእል ቃል ኣየናይ እዩ?,ውድእ,ርኹብ,ጥፉእ,ምዉት,C,,
51,ትግርኛ,2016,መምርሒ 6,ካብ ባእታታት ልቢ ወለድ ታሪክ ተላቢሱ ዝቐርብ ኣየናይ እዩ?,ገፀ ባህሪ,ጎንፂ,ውዲት,መዓበይ,A,,
52,ትግርኛ,2016,መምርሒ 6,ካብዞም ዝስዕቡ ባህሪ ስነ ግጥሚ ዘይኮነ ኣየናይ እዩ?,ሙሩፃት ቃላት ይጥቀም,ብተለላይ ዋደድ,ቤት ይወቅዕ,ብዓንቀፃት ይምቀል,D,,
53,ትግርኛ,2016,መምርሒ 6,ብሓደ ልቢ ወለድ ኣቢልካ ክመሓላለፍ ዝተደለየ መልእኸቲ እንታይ ይባሃል?,ጎንፂ,ጭብጢ,መዓበይ,ውዲት,B,,
54,ትግርኛ,2016,መምርሒ 6,"""ያሬድ ብባህሪኡ ነብሪ እዩ።"" ኣብ ዝብል ሙሉእ ሓሳብ ዘሎ ተምሳሌታዊ ኣዘራርባ ኣየናይ እዩ?",ኣነፃፃሪ,ሰባይ,ለዋጢ,ኣይወ,C,,
55,ትግርኛ,2016,መምርሒ 6,ባህላዊ ደርፍታት ኣብ ኣየናይ ዓይነት ስነ ፅሑፍ ይካተቱ?,ቃላዊ ግጥሚ,ልቢ ወለድ,ኢ-ልቢ ወለድ,ተዋስኦ,A,,
56,ትግርኛ,2016,መምርሒ 7,"መምርሒ 7፦ ካብ ተራ ቁፅሪ 56-60 ዘለዉ ሕቶታት ኣብቲ ቀፂሉ ቀሪቡ ዘሎ ግጥሚ ብምድራኽ ዝምለሱ እዮም። ንሕድሕድ ሕቶ ካብ ዝቐረቡ መማረፅታት ነቲ ትኽክል መልሲ ዝሓዘ ፊደል ብምምራፅ ኣብ መልሲ መውሃቢ ወረቐት ኣፀልም/ሚ።

ምንባብ ክልተ

እቲ ቀደም ቀደም ብዘመን እኒእኒ
ሰብ ብለዋሁ ሕምባሻያ ነይሩ እምኒ
ተባሂሉ ነበርያ ነበረ እንትውጋዕ
ምእማኑ የፀግመለይ ነይሩ ታሪኽ እንትሰምዕ።
ግን ድማ ከብዲ ዝዕንግል ሕምባሻ ምንባሩ
ትነበርያ ነበረ ሓቂ ኮይኑ ረኺበዮ ምሽጥሩ
ሎሚ እውን ብሕምባሽኡ እኒሆ ማዓዝ ተቐይሩ
ይጥውረኒ ኣሎ ካልኣይ ተፈጢሩ
ኣብ ክንዲ መንገዲ ካትራመ ተዋቒሩ።

ፍልፍል፦ «ውርሲ መድብል ግጥምታት» 2002 ዓ.ም ንፈተና ብዝጥዕም ተመዓራርዩ ዝተወሰደ።

እዚ ግጥሚ ንመን ይገልፅ?",ንሕምባሻ,ንገንዘብ,ንካትራመ,ንኮብልስቶን,D,,
57,ትግርኛ,2016,መምርሒ 7,"ምንባብ ክልተ

እቲ ቀደም ቀደም ብዘመን እኒእኒ
ሰብ ብለዋሁ ሕምባሻያ ነይሩ እምኒ
ተባሂሉ ነበርያ ነበረ እንትውጋዕ
ምእማኑ የፀግመለይ ነይሩ ታሪኽ እንትሰምዕ።
ግን ድማ ከብዲ ዝዕንግል ሕምባሻ ምንባሩ
ትነበርያ ነበረ ሓቂ ኮይኑ ረኺበዮ ምሽጥሩ
ሎሚ እውን ብሕምባሽኡ እኒሆ ማዓዝ ተቐይሩ
ይጥውረኒ ኣሎ ካልኣይ ተፈጢሩ
ኣብ ክንዲ መንገዲ ካትራመ ተዋቒሩ።

ፍልፍል፦ «ውርሲ መድብል ግጥምታት» 2002 ዓ.ም ንፈተና ብዝጥዕም ተመዓራርዩ ዝተወሰደ።

እዚ ግጥሚ በዓል ክንደይ ብርኪ እዩ?",ሓደ,ክልተ,ሰለስተ,ኣርባዕተ,B,,
58,ትግርኛ,2016,መምርሒ 7,"ምንባብ ክልተ

እቲ ቀደም ቀደም ብዘመን እኒእኒ
ሰብ ብለዋሁ ሕምባሻያ ነይሩ እምኒ
ተባሂሉ ነበርያ ነበረ እንትውጋዕ
ምእማኑ የፀግመለይ ነይሩ ታሪኽ እንትሰምዕ።
ግን ድማ ከብዲ ዝዕንግል ሕምባሻ ምንባሩ
ትነበርያ ነበረ ሓቂ ኮይኑ ረኺበዮ ምሽጥሩ
ሎሚ እውን ብሕምባሽኡ እኒሆ ማዓዝ ተቐይሩ
ይጥውረኒ ኣሎ ካልኣይ ተፈጢሩ
ኣብ ክንዲ መንገዲ ካትራመ ተዋቒሩ።

ፍልፍል፦ «ውርሲ መድብል ግጥምታት» 2002 ዓ.ም ንፈተና ብዝጥዕም ተመዓራርዩ ዝተወሰደ።
እዚ ግጥሚ በዓል ክንደይ ተለላ እዩ?",ክልተ,ሰለስተ,ሓሙሽተ,ትሽዓተ,D,,
59,ትግርኛ,2016,መምርሒ 7,"ምንባብ ክልተ

እቲ ቀደም ቀደም ብዘመን እኒእኒ
ሰብ ብለዋሁ ሕምባሻያ ነይሩ እምኒ
ተባሂሉ ነበርያ ነበረ እንትውጋዕ
ምእማኑ የፀግመለይ ነይሩ ታሪኽ እንትሰምዕ።
ግን ድማ ከብዲ ዝዕንግል ሕምባሻ ምንባሩ
ትነበርያ ነበረ ሓቂ ኮይኑ ረኺበዮ ምሽጥሩ
ሎሚ እውን ብሕምባሽኡ እኒሆ ማዓዝ ተቐይሩ
ይጥውረኒ ኣሎ ካልኣይ ተፈጢሩ
ኣብ ክንዲ መንገዲ ካትራመ ተዋቒሩ።

ፍልፍል፦ «ውርሲ መድብል ግጥምታት» 2002 ዓ.ም ንፈተና ብዝጥዕም ተመዓራርዩ ዝተወሰደ።

እዚ ግጥሚ በዓል ክንደይ ቤት እዩ?",ሓደ,ክልተ,ሰለስተ,ኣርባዕተ,C,,
60,ትግርኛ,2016,መምርሒ 7,"ምንባብ ክልተ

እቲ ቀደም ቀደም ብዘመን እኒእኒ
ሰብ ብለዋሁ ሕምባሻያ ነይሩ እምኒ
ተባሂሉ ነበርያ ነበረ እንትውጋዕ
ምእማኑ የፀግመለይ ነይሩ ታሪኽ እንትሰምዕ።
ግን ድማ ከብዲ ዝዕንግል ሕምባሻ ምንባሩ
ትነበርያ ነበረ ሓቂ ኮይኑ ረኺበዮ ምሽጥሩ
ሎሚ እውን ብሕምባሽኡ እኒሆ ማዓዝ ተቐይሩ
ይጥውረኒ ኣሎ ካልኣይ ተፈጢሩ
ኣብ ክንዲ መንገዲ ካትራመ ተዋቒሩ።

ፍልፍል፦ «ውርሲ መድብል ግጥምታት» 2002 ዓ.ም ንፈተና ብዝጥዕም ተመዓራርዩ ዝተወሰደ።

ካብዞም ዝስዕቡ ተለላታት ብሰባይ ምስላዊ ኣዘራርባ ዝተገለፀ ኣየናይ እዩ?",እቲ ቀደም ቀደም ብዘመን እኒእኒ,ሕምባሻ ነይሩ እምኒ,ትነብር ያነበረ ሓቂ ኮይኑ,ይጥውረኒ ኣሎ ካልኣይ ተፈጢሩ,D,,
1,English,2016,Grammar,"Part One: Language Focus/Grammar
Direction: For Question (1-26), choose the alternative that can be the best answer for the given items.

We could see our reflection in the _____ surface of the marble.",shiny,shine,gloom,gloomy,A,,
2,English,2016,Grammar,"If he comes, ____",he would have a cup of coffee.,he will have a cup of coffee.,he should have a cup of coffee.,he had a cup of coffee.,B,,
3,English,2016,Grammar,We know ___ way we should turn at the stoplight.,where,when,which,how,C,,
4,English,2016,Grammar,The government has funded the families __ children died at war front.,which,whom,who,whose,D,,
5,English,2016,Grammar,She is either a teacher _____ a doctor.,nor,or,and,but also,B,,
6,English,2016,Grammar,Have you ever visited Aksum obelisks?,"Yes, I had.","No, I hadn't.","Yes, I have.","No, I have.",C,,
7,English,2016,Grammar,"I telephoned her many times, ___ I couldn't meet her.",so,and,or,yet,D,,
8,English,2016,Grammar,Tekeze is ____ river in Tigray.,the longest,longer,the longer,long,A,,
9,English,2016,Grammar,Which one of the following is passive sentence?,He was an engineer.,He was so happy.,He was sent back.,He did it well.,C,,
10,English,2016,Grammar,It was nice to meet you ____.,today,everyday,now,yesterday,D,,
11,English,2016,Grammar,Hanna is ____ than her little sister.,smarter,smart,smartest,the smartest,A,,
12,English,2016,Grammar,Careful __ made me be successful.,to plan,planning,to have planned,planned,B,,
13,English,2016,Grammar,Which one of the following is correctly written?,You have yet missed the bus.,Have you yet missed the bus?,You haven't already missed the bus.,Have you already missed the bus?,D,,
14,English,2016,Grammar,Look at the cloud. It ____ rain soon.,are going to,going to,is going to,be going to,C,,
15,English,2016,Grammar,"Helen weighs 37 kilos and Fitsum weighs 51 kilos. So, Fitsum is __ than Helen.",fat,fatter,the fattest,fattest,B,,
16,English,2016,Grammar,The teacher ____ you were talking to is my uncle.,whom,whose,where,when,A,,
17,English,2016,Grammar,Akeza __ her bed and went out.,made,make,makes,making,A,,
18,English,2016,Grammar,"Your lung is not working properly, you ____ stop smoking cigarette.",should not,had better,do not have to,must not,B,,
19,English,2016,Grammar,"If she ____ slept early, she would have missed her dinner.",have,has,had,to have,C,,
20,English,2016,Grammar,Which one of the following is a passive sentence?,They cannot reach the ceilings.,He breaks the window irreversibly.,The student has cleaned the chalk board.,The rule of law is violated.,D,,
21,English,2016,Grammar,"Before the teacher left the classroom, she _____ us a lot of activities to do.",give,had given,has given,gave,B,,
22,English,2016,Grammar,"Change into reported speech; he said, ""I want to go.""",He said that he had wanted to go.,He said that he wants to go.,He said that he wanted to go.,He said that I wanted to go.,C,,
23,English,2016,Grammar,They will have _____ all their supply two weeks from now.,finish,finishes,finishing,finished,D,,
24,English,2016,Grammar,"While my mother was baking bread, I ____ onions.",was chopping,are chopping,am chopping,were chopping,A,,
25,English,2016,Grammar,Which one of the following contains a non-defining clause?,The woman who is coming towards us is a mother of mine.,The teacher who usually wears a green T-shirt is my father.,"Tigray, which is the neighbor of Sudan, is a home of brave people.",The cow which my father bought yesterday has died.,C,,
26,English,2016,Grammar,"Abrehet, Hailemariam and Mammit are siblings. Abrehet is 15 years old; Hailemariam is 12 years old; and Mammit is 6 years old. So, Mammit is ____ of all.",the older,the oldest,the younger,the youngest,D,,
27,English,2016,Grammar,"Section One: Vocabulary
Direction: For questions (27-32), choose the best word which substitutes the underlined word in the sentence from the given alternatives to get a similar meaning.


The outlook of the international community on Tigray genocide remains the same. It is still __**stationary**__.",unchangeable,mobile,changeable,flexible,A,,
28,English,2016,Grammar,All the __**spectators**__ in the stadium stood up surprisingly when the player shot the ball towards the goal.,referees,watchers,commentators,players,B,,
29,English,2016,Grammar,I had such a __**tough**__ time at elementary school that I missed some final exams.,comfortable,fertile,favorable,difficult,D,,
30,English,2016,Grammar,The sack was so __**huge**__ that he couldn't carry it easily.,very small,very simple,very large,very tiny,C,,
31,English,2016,Grammar,I __**took**__ my breakfast early in the morning but I was not fully satisfied.,held,ate,brought,owned,B,,
32,English,2016,Grammar,"Parents are next to God, so we should __**honor**__ them.",privilege,discourage,dishonest,undermine,A,,
33,english,2016,Grammar,"Section Two: Reading passage-I
Direction: For questions (33-39), read the passage below carefully and then choose the best answer for each question according to the information of the passage.

Much like oil or microchip, English, today, is used globally. Life will become paralyzed if petrol and computers are not available anymore. Similarly, we may find it difficult to function if we do not understand or speak English. It is not without reason that English is called the global language. It is estimated that a quarter of the world's population knows English. This means that about 1.5 billion people are reasonably competent in using English. This data also indicates that those are more users of English than those that use Chinese; a language that has eight different spoken forms and is written by __**approximately**__ 1.1 billion people.

Out of the 1.5 billion who know English, about 337 million use it as their first language; about 350 million use it as a second language in countries like India, Pakistan, Singapore, Malaysia, the Philippines, and Nigeria. In addition, there may be 100-1000 million people who are actively learning and trying to use with reasonable competence in countries like China, Japan, Russia and other countries in South America. Even the European common market has resolved to use what __**they**__ call Euro-English as a common language for communication. No other language has spread across the world extensively in such a short a span of fifty years. As a result, even the USA, the largest English speaking nation has only about 20 percent of the world's English users and the UK, 5 percent.

It is not just the number of people __**who**__ use English that makes it an international language. Many other factors contribute to its status. The economic and political power of those who speak the language, the military power, the social role it plays all over the world; it is the language of the internet, international business and communication. More so, English is the language of capitalism in the present day world.

(Adopted from Lalitha Krishinaswamy,2006 method of teaching English)

Which one of the following can best summarize the passage?",English is a global language.,Chinese is an international language.,English is a language of internet.,Chinese and English languages are global languages.,A,,
34,english,2016,Grammar,"Much like oil or microchip, English, today, is used globally. Life will become paralyzed if petrol and computers are not available anymore. Similarly, we may find it difficult to function if we do not understand or speak English. It is not without reason that English is called the global language. It is estimated that a quarter of the world's population knows English. This means that about 1.5 billion people are reasonably competent in using English. This data also indicates that those are more users of English than those that use Chinese; a language that has eight different spoken forms and is written by __**approximately**__ 1.1 billion people.

Out of the 1.5 billion who know English, about 337 million use it as their first language; about 350 million use it as a second language in countries like India, Pakistan, Singapore, Malaysia, the Philippines, and Nigeria. In addition, there may be 100-1000 million people who are actively learning and trying to use with reasonable competence in countries like China, Japan, Russia and other countries in South America. Even the European common market has resolved to use what __**they**__ call Euro-English as a common language for communication. No other language has spread across the world extensively in such a short a span of fifty years. As a result, even the USA, the largest English speaking nation has only about 20 percent of the world's English users and the UK, 5 percent.

It is not just the number of people __**who**__ use English that makes it an international language. Many other factors contribute to its status. The economic and political power of those who speak the language, the military power, the social role it plays all over the world; it is the language of the internet, international business and communication. More so, English is the language of capitalism in the present day world.

(Adopted from Lalitha Krishinaswamy,2006 method of teaching English)

Which one of the following is true about the passage?",Chinese is a common language for market communication.,Political power makes English be an international language.,English and Chinese are global languages.,The more English you use the richer you will be.,B,,
35,english,2016,Grammar,"Much like oil or microchip, English, today, is used globally. Life will become paralyzed if petrol and computers are not available anymore. Similarly, we may find it difficult to function if we do not understand or speak English. It is not without reason that English is called the global language. It is estimated that a quarter of the world's population knows English. This means that about 1.5 billion people are reasonably competent in using English. This data also indicates that those are more users of English than those that use Chinese; a language that has eight different spoken forms and is written by __**approximately**__ 1.1 billion people.

Out of the 1.5 billion who know English, about 337 million use it as their first language; about 350 million use it as a second language in countries like India, Pakistan, Singapore, Malaysia, the Philippines, and Nigeria. In addition, there may be 100-1000 million people who are actively learning and trying to use with reasonable competence in countries like China, Japan, Russia and other countries in South America. Even the European common market has resolved to use what __**they**__ call Euro-English as a common language for communication. No other language has spread across the world extensively in such a short a span of fifty years. As a result, even the USA, the largest English speaking nation has only about 20 percent of the world's English users and the UK, 5 percent.

It is not just the number of people __**who**__ use English that makes it an international language. Many other factors contribute to its status. The economic and political power of those who speak the language, the military power, the social role it plays all over the world; it is the language of the internet, international business and communication. More so, English is the language of capitalism in the present day world.

(Adopted from Lalitha Krishinaswamy,2006 method of teaching English)

Which one of the countries uses English for competency?",Malaysia,Nigeria,China,the Philippines,C,,
36,english,2016,Grammar,"Much like oil or microchip, English, today, is used globally. Life will become paralyzed if petrol and computers are not available anymore. Similarly, we may find it difficult to function if we do not understand or speak English. It is not without reason that English is called the global language. It is estimated that a quarter of the world's population knows English. This means that about 1.5 billion people are reasonably competent in using English. This data also indicates that those are more users of English than those that use Chinese; a language that has eight different spoken forms and is written by __**approximately**__ 1.1 billion people.

Out of the 1.5 billion who know English, about 337 million use it as their first language; about 350 million use it as a second language in countries like India, Pakistan, Singapore, Malaysia, the Philippines, and Nigeria. In addition, there may be 100-1000 million people who are actively learning and trying to use with reasonable competence in countries like China, Japan, Russia and other countries in South America. Even the European common market has resolved to use what __**they**__ call Euro-English as a common language for communication. No other language has spread across the world extensively in such a short a span of fifty years. As a result, even the USA, the largest English speaking nation has only about 20 percent of the world's English users and the UK, 5 percent.

It is not just the number of people __**who**__ use English that makes it an international language. Many other factors contribute to its status. The economic and political power of those who speak the language, the military power, the social role it plays all over the world; it is the language of the internet, international business and communication. More so, English is the language of capitalism in the present day world.

(Adopted from Lalitha Krishinaswamy,2006 method of teaching English)

Which one of the countries uses English as a second language?",China,Russia,Japan,Singapore,D,,
37,english,2016,Grammar,"Much like oil or microchip, English, today, is used globally. Life will become paralyzed if petrol and computers are not available anymore. Similarly, we may find it difficult to function if we do not understand or speak English. It is not without reason that English is called the global language. It is estimated that a quarter of the world's population knows English. This means that about 1.5 billion people are reasonably competent in using English. This data also indicates that those are more users of English than those that use Chinese; a language that has eight different spoken forms and is written by __**approximately**__ 1.1 billion people.

Out of the 1.5 billion who know English, about 337 million use it as their first language; about 350 million use it as a second language in countries like India, Pakistan, Singapore, Malaysia, the Philippines, and Nigeria. In addition, there may be 100-1000 million people who are actively learning and trying to use with reasonable competence in countries like China, Japan, Russia and other countries in South America. Even the European common market has resolved to use what __**they**__ call Euro-English as a common language for communication. No other language has spread across the world extensively in such a short a span of fifty years. As a result, even the USA, the largest English speaking nation has only about 20 percent of the world's English users and the UK, 5 percent.

It is not just the number of people __**who**__ use English that makes it an international language. Many other factors contribute to its status. The economic and political power of those who speak the language, the military power, the social role it plays all over the world; it is the language of the internet, international business and communication. More so, English is the language of capitalism in the present day world.

(Adopted from Lalitha Krishinaswamy,2006 method of teaching English)

they (paragraph two, line six) refers to",the Indian,the European,the American,the Nigerian,B,,
38,english,2016,Grammar,"Much like oil or microchip, English, today, is used globally. Life will become paralyzed if petrol and computers are not available anymore. Similarly, we may find it difficult to function if we do not understand or speak English. It is not without reason that English is called the global language. It is estimated that a quarter of the world's population knows English. This means that about 1.5 billion people are reasonably competent in using English. This data also indicates that those are more users of English than those that use Chinese; a language that has eight different spoken forms and is written by __**approximately**__ 1.1 billion people.

Out of the 1.5 billion who know English, about 337 million use it as their first language; about 350 million use it as a second language in countries like India, Pakistan, Singapore, Malaysia, the Philippines, and Nigeria. In addition, there may be 100-1000 million people who are actively learning and trying to use with reasonable competence in countries like China, Japan, Russia and other countries in South America. Even the European common market has resolved to use what __**they**__ call Euro-English as a common language for communication. No other language has spread across the world extensively in such a short a span of fifty years. As a result, even the USA, the largest English speaking nation has only about 20 percent of the world's English users and the UK, 5 percent.

It is not just the number of people __**who**__ use English that makes it an international language. Many other factors contribute to its status. The economic and political power of those who speak the language, the military power, the social role it plays all over the world; it is the language of the internet, international business and communication. More so, English is the language of capitalism in the present day world.

(Adopted from Lalitha Krishinaswamy,2006 method of teaching English)

who (paragraph three, line one) refers to",Chinese speakers,Indian speakers,English speakers,Russian speakers,C,,
39,english,2016,Grammar,"Much like oil or microchip, English, today, is used globally. Life will become paralyzed if petrol and computers are not available anymore. Similarly, we may find it difficult to function if we do not understand or speak English. It is not without reason that English is called the global language. It is estimated that a quarter of the world's population knows English. This means that about 1.5 billion people are reasonably competent in using English. This data also indicates that those are more users of English than those that use Chinese; a language that has eight different spoken forms and is written by __**approximately**__ 1.1 billion people.

Out of the 1.5 billion who know English, about 337 million use it as their first language; about 350 million use it as a second language in countries like India, Pakistan, Singapore, Malaysia, the Philippines, and Nigeria. In addition, there may be 100-1000 million people who are actively learning and trying to use with reasonable competence in countries like China, Japan, Russia and other countries in South America. Even the European common market has resolved to use what __**they**__ call Euro-English as a common language for communication. No other language has spread across the world extensively in such a short a span of fifty years. As a result, even the USA, the largest English speaking nation has only about 20 percent of the world's English users and the UK, 5 percent.

It is not just the number of people __**who**__ use English that makes it an international language. Many other factors contribute to its status. The economic and political power of those who speak the language, the military power, the social role it plays all over the world; it is the language of the internet, international business and communication. More so, English is the language of capitalism in the present day world.

(Adopted from Lalitha Krishinaswamy,2006 method of teaching English)

Approximately (paragraph one, line seven) means",absolutely,completely,totally,nearly,D,,
40,English,2016,Grammar,"Direction: For questions (40-41), choose the choice that has similar meaning with the original sentence.

Despite his poverty, he doesn't beg.",He dislikes begging,He is fond of begging.,Begging is his favorite job,He usually encourages begging,A,,
41,English,2016,Grammar,Kiros has neither five nor ten cents.,He has a lot of money.,He owns only fifteen cents.,He is rich enough.,He is poor enough.,D,,
42,english,2016,Grammar,"Section Four: Reading passage-II
Direction: For questions (42-47), read the passage below carefully and then choose the best answer for each question according to the information of the passage.

You should not fear spiders because of their poison. Of all North American spiders, only one is really dangerous, and most would not bite even if handled. They much prefer to run away or to the ground on a dragline of silk.

Even the large and frightening tarantulas of the United States Southwest prefer to __**retreat**__ from people. Even so, when a spider runs directly toward a person, it is easy to think that it is bent on attacking. More likely, it cannot see the person in the way. Spiders are too nearsighted to see things at long range. It only wants to go where it will not be disturbed.

One kind of spider, more than any other, is responsible for frightening reputation of the rest. It is the black widow, so-called because the female, which is larger than the male, often eats her husband after mating.

The black widow is most common in the United States Southwest. The female's body is shiny black, pea-sized, with a red hourglass marking on the underside of her stomach. She constructs a loose, irregular web like that of house spider under a pile of debris or near the foundations of buildings where she is seldom disturbed. She is not an aggressive spider, and many people have proven this by letting her crawl over __**their**__ hands. When she bites, it is usually in self-defense In spite of the tales you may have heard; it is rare for a person to be bitten by a black widow and even more unusual for the bite to prove fatal. But, remember that her venom is powerful and even though she is shy, she should be respected.

Source: adopted from ""Essential Skill: revised edition book 9"" by Walter Pauk, page 57

Which one of the following is true about paragraph one?",All spiders are dangerous.,All spiders bite when handled.,A dragline silk is used to move.,Only one spider is poisonous.,C,,
43,english,2016,Grammar,"You should not fear spiders because of their poison. Of all North American spiders, only one is really dangerous, and most would not bite even if handled. They much prefer to run away or to the ground on a dragline of silk.

Even the large and frightening tarantulas of the United States Southwest prefer to __**retreat**__ from people. Even so, when a spider runs directly toward a person, it is easy to think that it is bent on attacking. More likely, it cannot see the person in the way. Spiders are too nearsighted to see things at long range. It only wants to go where it will not be disturbed.

One kind of spider, more than any other, is responsible for frightening reputation of the rest. It is the black widow, so-called because the female, which is larger than the male, often eats her husband after mating.

The black widow is most common in the United States Southwest. The female's body is shiny black, pea-sized, with a red hourglass marking on the underside of her stomach. She constructs a loose, irregular web like that of house spider under a pile of debris or near the foundations of buildings where she is seldom disturbed. She is not an aggressive spider, and many people have proven this by letting her crawl over __**their**__ hands. When she bites, it is usually in self-defense In spite of the tales you may have heard; it is rare for a person to be bitten by a black widow and even more unusual for the bite to prove fatal. But, remember that her venom is powerful and even though she is shy, she should be respected.

Source: adopted from ""Essential Skill: revised edition book 9"" by Walter Pauk, page 57

Which statement can best summarize the passage?",A spider lives in different areas.,A spider has various characteristics.,A spider is the most dangerous insect.,A spider has a short life span.,B,,
